URL,Tag,Text
https://docs.dmexpro.com/organisationDetails.html,li,GRN Prefix [Text Field] (Mandatory):Enter the prefix to be used for the GRN.
https://docs.dmexpro.com/organisationDetails.html,li,Organization Website URL [Text Field]:Enter the organization screen URL.
https://docs.dmexpro.com/organisationDetails.html,h4,TEMPLATES
https://docs.dmexpro.com/organisationDetails.html,p,"Note:If 'Yes' is selected, the country of final destination will be disabled in the invoice."
https://docs.dmexpro.com/organisationDetails.html,li,Country Of Final Destination Applicable [Dropdown] (Mandatory):Select Yes/No in Country Of Final Destination Applicable
https://docs.dmexpro.com/organisationDetails.html,h4,MAIL DETAILS:
https://docs.dmexpro.com/organisationDetails.html,p,"Note:To ensure the successful delivery of emails, kindly enter the correct data. Inaccurate information may hinder the proper reception of emails."
https://docs.dmexpro.com/organisationDetails.html,li,Automated From mail [Text Field] (Mandatory):Enter the mail id from which the automated and other mail from the organization have to be sent.
https://docs.dmexpro.com/organisationDetails.html,li,From mail password [Password Field] (Mandatory):Enter the password of the mail.
https://docs.dmexpro.com/organisationDetails.html,li,Host [Text Field] (Mandatory):Enter the mail host.
https://docs.dmexpro.com/organisationDetails.html,li,Port [Text Field] (Mandatory):Enter the port for the mail.
https://docs.dmexpro.com/organisationDetails.html,h3,1.2. SEARCH ORGANISATION DETAIL:
https://docs.dmexpro.com/organisationDetails.html,h3,Search a Organization detail - Step-by-Step:
https://docs.dmexpro.com/organisationDetails.html,li,In the organization detail search screen if the details are added then we can view the result with Organization name and PAN number and an option to View/Edit[Refer 10.1.2.3]
https://docs.dmexpro.com/organisationDetails.html,h3,10.1.1.3. EDIT ORGANISATION DETAIL:
https://docs.dmexpro.com/organisationDetails.html,h3,Edit a organization detail Step-by-Step:
https://docs.dmexpro.com/organisationDetails.html,h4,Step 1: Find Organisation Detail:
https://docs.dmexpro.com/organisationDetails.html,h4,Step 2: Start Searching [Refer 10.1.1.2]:
https://docs.dmexpro.com/organisationDetails.html,h4,Step 3: Edit Details:
https://docs.dmexpro.com/organisationDetails.html,li,"After searching, you'll see the Organisation you want to edit."
https://docs.dmexpro.com/organisationDetails.html,li,"Click ""View/Edit"" next to the Organisation Name to reach the Edit Organisation page."
https://docs.dmexpro.com/organisationDetails.html,h4,Step 4: Update Info:
https://docs.dmexpro.com/organisationDetails.html,li,"On the Edit organisation detail page, you'll see existing details."
https://docs.dmexpro.com/organisationDetails.html,h4,Step 5: Edit Organisation Detail Page:
https://docs.dmexpro.com/organisationDetails.html,li,"On the Edit organisation detail page, you'll find the existing details of the Organisation you're editing."
https://docs.dmexpro.com/organisationDetails.html,li,Change details that you like to update in Organisation.
https://docs.dmexpro.com/organisationDetails.html,h3,1.1.1 SUB-TABS:
https://docs.dmexpro.com/organisationDetails.html,h3,1.1.1.1 RESPONSIBLE PERSON:
https://docs.dmexpro.com/organisationDetails.html,li,First Name:Enter the first name of the responsible person of the organisation.
https://docs.dmexpro.com/organisationDetails.html,li,Last Name:Enter the last name of the responsible person of the organisation.
https://docs.dmexpro.com/organisationDetails.html,li,Middle Initial:Enter the middle name of the responsible person of the organisation.
https://docs.dmexpro.com/organisationDetails.html,li,Phone number:Enter the phone number of the responsible person of the organisation.
https://docs.dmexpro.com/organisationDetails.html,li,Email:Enter the email of the responsible person of the organisation.
https://docs.dmexpro.com/organisationDetails.html,p,Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.
https://docs.dmexpro.com/organisationDetails.html,li,"For editing the subtabs, youâll find the view/edit button in the list of the data displayed."
https://docs.dmexpro.com/organisationDetails.html,li,Click the view/edit button in the subtab and the data is viewed in edit mode.
https://docs.dmexpro.com/organisationDetails.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/organisationDetails.html,h3,1.1.1.2. ADDRESS:
https://docs.dmexpro.com/organisationDetails.html,li,"Address Type:Choose an address type from the dropdown menu. The available options are ""Billing"" and ""Delivery."" If there's a need to include additional address types, you have the option to add them through the ""IT >> Master >> Master Category"" screen, specifically within the ""address_type"" section. Notably, a billing address is mandatory when creating a purchase order. It is a mandatory field."
https://docs.dmexpro.com/organisationDetails.html,li,Line one:Enter the first line of the address. This field is mandatory.
https://docs.dmexpro.com/organisationDetails.html,li,Line two:Provide the second line of the address. This field is also mandatory.
https://docs.dmexpro.com/organisationDetails.html,li,Line three:Enter the third line of the address.
https://docs.dmexpro.com/organisationDetails.html,li,Line four:Include the fourth line of the address.
https://docs.dmexpro.com/organisationDetails.html,li,Country:Choose the country from the dropdown. The available options are fetched from the country detail screen. This field is mandatory.
https://docs.dmexpro.com/organisationDetails.html,li,"Province/State:Upon selecting a country, the appropriate states or provinces will be fetched for that country. This field is also mandatory."
https://docs.dmexpro.com/organisationDetails.html,li,"City:After selecting a state or province, the available cities for that location will be displayed in the dropdown. This field is also mandatory."
https://docs.dmexpro.com/organisationDetails.html,li,Postal Code:Enter the postal code for the address. This field is also mandatory.
https://docs.dmexpro.com/organisationDetails.html,li,"Status:Choose the status from the dropdown. Options are ""Active"" and ""Inactive."" This field is also mandatory."
https://docs.dmexpro.com/organisationDetails.html,p,"Click the âSubmitâ button, the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference."
https://docs.dmexpro.com/organisationDetails.html,li,"For editing the subtabs, youâll find the view/edit button in the list of the data displayed."
https://docs.dmexpro.com/organisationDetails.html,li,Click the view/edit button in the subtab and the data is viewed in edit mode.
https://docs.dmexpro.com/organisationDetails.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/organisationDetails.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT an Organization using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/salesOrder.html,h2,Sales Order
https://docs.dmexpro.com/salesOrder.html,h3,Before You Begin
https://docs.dmexpro.com/salesOrder.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/salesOrder.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/salesOrder.html,p,Please click to change the language to Tamil.
https://docs.dmexpro.com/salesOrder.html,h4,PREREQUISITE CUSTOMER PO:
